"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"9169","FDZ33","OUT045",1919.29264950666
"9170","FDF29","OUT045",2095.45319825
"9171","FDA08","OUT049",2797.42219512666
"9172","FDG31","OUT046",1016.68851782
"9173","FDE34","OUT019",400.665867476666
"9174","NCR30","OUT027",2070.46393768667
"9175","FDV33","OUT035",3857.9657827
"9176","DRZ24","OUT018",1739.50001750667
"9177","NCL54","OUT035",3089.36157990666
"9178","FDR12","OUT049",2704.88296383334
"9179","NCC54","OUT046",4287.94385027001
"9180","DRN59","OUT013",713.129302926667
"9181","FDX50","OUT019",195.090174863333
"9182","FDV31","OUT027",4480.24778529334
"9183","NCA29","OUT027",4707.11548449001
"9184","FDW60","OUT049",3315.81492957
"9185","FDX08","OUT017",2708.11573353999
"9186","DRD49","OUT013",3598.21747282666
"9187","FDD33","OUT046",3631.72807455999
"9188","FDW35","OUT013",894.895199676669
"9189","FDJ36","OUT017",1730.07498599666
"9190","FDV51","OUT035",2830.57750378666
"9191","FDW36","OUT046",1745.91395742
"9192","FDH35","OUT046",2338.11184249667
"9193","NCS30","OUT027",2734.84142269667
"9194","FDN49","OUT017",648.712065453333
"9195","FDL08","OUT018",3256.13632385667
"9196","FDI09","OUT013",3772.7836636
"9197","FDP19","OUT018",1991.91497315
"9198","FDU21","OUT010",57.2435198900002
"9199","NCP41","OUT045",1417.73260408333
"9200","FDY10","OUT013",2047.99809241333
"9201","FDP12","OUT018",523.541143910002
"9202","NCN26","OUT049",1881.38396161667
"9203","FDK44","OUT013",2394.74757576
"9204","FDC28","OUT049",1397.85477889333
"9205","FDJ41","OUT027",5998.79148658001
"9206","NCT29","OUT035",1590.05502666333
"9207","NCH42","OUT019",557.286440143333
"9208","FDU60","OUT018",2745.94122971999
"9209","FDS02","OUT045",3307.09928576667
"9210","FDC51","OUT046",2057.16122039667
"9211","FDU03","OUT013",3272.00373603667
"9212","FDX39","OUT045",4291.16555659999
"9213","NCY05","OUT010",111.753309366667
"9214","NCL06","OUT027",5473.40063930334
"9215","FDD32","OUT035",1373.71764246
"9216","NCN41","OUT045",1796.35316776
"9217","NCX53","OUT049",2599.42353954334
"9218","FDU57","OUT019",291.795117016667
"9219","FDQ23","OUT046",2103.1679893
"9220","FDQ52","OUT045",4918.44033791
"9221","FDC14","OUT045",568.523424159999
"9222","FDY09","OUT035",3241.65087944667
"9223","FDQ28","OUT045",2401.20222934334
"9224","FDV25","OUT046",5313.42634326333
"9225","FDJ07","OUT035",1918.59567897
"9226","DRB25","OUT049",1538.60540934
"9227","FDK52","OUT019",691.969457643335
"9228","FDY52","OUT027",1482.27980571667
"9229","FDB28","OUT046",3219.1939337
"9230","FDT36","OUT035",628.089387610001
"9231","FDV25","OUT017",4710.48894883333
"9232","NCN07","OUT027",3558.03959428
"9233","FDC57","OUT017",3288.94510581
"9234","FDQ03","OUT018",3501.73257757333
"9235","FDU23","OUT017",3122.03999821999
"9236","NCX41","OUT035",3581.72856963667
"9237","NCD06","OUT035",777.060184596669
"9238","FDW08","OUT045",1433.16773451667
"9239","NCU29","OUT017",2570.36729516334
"9240","NCE06","OUT013",2280.86735719667
"9241","FDV52","OUT010",242.82638146
"9242","FDB02","OUT017",2956.13592093
"9243","NCR18","OUT045",670.986337873334
"9244","FDK16","OUT049",1652.82447571667
"9245","NCQ29","OUT010",730.564385593332
"9246","FDZ01","OUT019",209.6900481
"9247","FDW27","OUT035",2470.73024748667
"9248","FDD17","OUT018",3612.07402475
"9249","FDW39","OUT013",2506.61019839
"9250","DRH59","OUT045",1016.03062974333
"9251","FDS52","OUT013",1308.86563758667
"9252","FDU40","OUT027",5829.25988676333
"9253","NCF54","OUT013",2518.70301282334
"9254","FDH46","OUT045",1756.95521843
"9255","NCP14","OUT049",2139.29909106
"9256","FDH50","OUT049",3136.57939462333
"9257","DRF15","OUT010",304.309227496666
"9258","FDV27","OUT027",2400.64199193333
"9259","NCJ06","OUT049",2107.45134702
"9260","FDN02","OUT018",3278.01405689333
"9261","FDQ51","OUT049",881.401408883335
"9262","FDQ07","OUT017",4826.43257036999
"9263","FDS45","OUT049",2116.00886332333
"9264","NCJ06","OUT045",1832.9254286
"9265","FDD36","OUT035",2029.08397943333
"9266","FDY25","OUT045",3743.51148918334
"9267","FDU52","OUT046",2386.93097279333
"9268","DRK47","OUT017",3236.26543408334
"9269","NCL30","OUT017",1954.35502020334
"9270","FDN22","OUT035",3781.23042407334
"9271","NCF30","OUT027",3467.97447578666
"9272","FDK03","OUT035",4643.50328799
"9273","FDT45","OUT017",966.097283146666
"9274","NCC54","OUT027",5517.23953011667
"9275","FDP08","OUT018",3226.83100369667
"9276","FDU44","OUT046",2710.76855815666
"9277","DRG39","OUT035",833.178602356665
"9278","FDU32","OUT049",2021.41243209334
"9279","FDY27","OUT049",3084.92287995
"9280","NCP54","OUT013",2128.00918704
"9281","NCZ41","OUT049",1816.80009659667
"9282","DRL49","OUT013",1802.63185040333
"9283","FDI05","OUT018",1355.02768214667
"9284","FDY56","OUT045",5274.76287120333
"9285","DRC13","OUT013",1923.41366299334
"9286","NCV29","OUT017",2909.13628887334
"9287","FDR24","OUT049",1331.25887737
"9288","FDZ34","OUT018",3451.43919962667
"9289","FDP37","OUT035",2247.45304124
"9290","FDX08","OUT027",4971.00384973001
"9291","FDS57","OUT045",2195.65200358
"9292","NCG18","OUT049",1690.41222581333
"9293","FDK25","OUT018",3204.21856036
"9294","FDH53","OUT049",1485.17868782
"9295","DRI59","OUT018",2966.92458851666
"9296","FDA52","OUT046",2612.91698634
"9297","FDT20","OUT010",130.645850426667
"9298","FDE36","OUT019",480.472616986666
"9299","FDI24","OUT017",2984.92964037
"9300","FDB28","OUT018",2878.29260452333
"9301","FDV11","OUT017",2697.79084004
"9302","FDP01","OUT046",1960.00607538
"9303","FDD34","OUT027",3578.11815817001
"9304","FDJ50","OUT027",1693.68663021333
"9305","FDZ44","OUT013",1643.14335533334
"9306","DRO59","OUT035",1266.21318018
"9307","DRB48","OUT045",665.98685677
"9308","FDR21","OUT018",2542.48273672
"9309","NCE42","OUT010",683.768133243332
"9310","FDO23","OUT046",1597.14226792334
"9311","NCE30","OUT018",2892.40652143667
"9312","FDQ22","OUT035",534.130115883334
"9313","FDY01","OUT045",1926.08205623333
"9314","FDS08","OUT017",2185.51332324333
"9315","FDG28","OUT018",3315.14920724667
"9316","FDQ51","OUT018",699.982571479999
"9317","FDB05","OUT017",4804.04929539333
"9318","FDO56","OUT049",2004.80229782
"9319","FDE02","OUT018",1310.01655056333
"9320","FDN45","OUT017",3952.99387426333
"9321","FDS09","OUT013",801.52319684
"9322","NCA54","OUT018",2560.3592004
"9323","FDP09","OUT010",511.4049748
"9324","FDC53","OUT045",1184.27600383
"9325","NCM55","OUT017",2939.45086196334
"9326","FDL09","OUT018",2412.15691416
"9327","FDA11","OUT019",312.052059823333
"9328","FDA50","OUT045",1648.76918778666
"9329","FDC23","OUT017",3622.01714853
"9330","FDE22","OUT049",2348.36065725
"9331","FDD23","OUT046",3828.54029673666
"9332","NCA29","OUT049",3479.17316520667
"9333","FDK38","OUT046",2098.48722665667
"9334","DRC13","OUT046",2097.79075547
"9335","NCP43","OUT049",2661.65617625
"9336","FDX28","OUT049",1422.07498497333
"9337","FDF08","OUT049",1393.28957693666
"9338","FDZ33","OUT046",2527.92163523667
"9339","FDD10","OUT049",1923.59068811667
"9340","FDO58","OUT017",2637.58636329333
"9341","FDI50","OUT017",3969.66926803334
"9342","FDO58","OUT045",2698.86240075333
"9343","FDX08","OUT013",3357.09410789667
"9344","NCK17","OUT010",89.3308964466666
"9345","FDF39","OUT035",5273.81519367668
"9346","FDU45","OUT010",311.67642656
"9347","NCJ18","OUT018",1792.90060637667
"9348","DRC27","OUT019",506.094576193333
"9349","DRC25","OUT035",1614.25917586666
"9350","FDU59","OUT035",2166.45009325667
"9351","FDU28","OUT035",3000.41071100333
"9352","NCP30","OUT046",776.063315546668
"9353","FDB39","OUT018",895.018461449999
"9354","FDE41","OUT013",1295.85582791
"9355","DRH11","OUT010",126.10541623
"9356","FDA58","OUT045",2795.85655533
"9357","FDU50","OUT046",1411.39793875667
"9358","FDM34","OUT013",2124.670999
"9359","FDM44","OUT027",2893.39682126
"9360","FDR39","OUT045",3038.48607082667
"9361","FDM25","OUT045",2818.50907982667
"9362","FDQ49","OUT049",1750.58068277999
"9363","DRH25","OUT018",929.717438506663
"9364","FDM09","OUT027",3740.11612002
"9365","FDL44","OUT019",528.908468416667
"9366","NCR42","OUT018",391.01658343
"9367","DRL59","OUT046",874.952270343333
"9368","FDX43","OUT013",2212.43166163
"9369","DRK47","OUT010",602.23361054
"9370","FDU48","OUT018",1319.73366853333
"9371","FDY12","OUT045",737.977935433335
"9372","NCN43","OUT018",1990.84172574334
"9373","NCM55","OUT018",2615.56017905
"9374","FDQ21","OUT027",3482.50635974666
"9375","FDX13","OUT035",4007.92005506001
"9376","NCK30","OUT027",5169.07366823667
"9377","FDG20","OUT049",2004.52201821333
"9378","DRG27","OUT017",760.34576385
"9379","FDY14","OUT018",4300.60029769333
"9380","FDP59","OUT035",1954.17340106
"9381","FDU60","OUT017",3801.82026687998
"9382","NCC18","OUT019",559.179231866667
"9383","DRJ39","OUT017",4773.4304628
"9384","FDS07","OUT049",1819.47995269333
"9385","FDM08","OUT027",5388.10982835333
"9386","FDP51","OUT045",2055.28085694
"9387","FDU16","OUT035",1508.94792536667
"9388","FDH12","OUT013",1918.47194004
"9389","DRE48","OUT010",492.076811896666
"9390","NCL42","OUT027",7379.29803641665
"9391","FDR21","OUT045",2653.04241094333
"9392","NCW29","OUT035",1949.01017754333
"9393","FDO11","OUT013",5543.33356371666
"9394","NCM31","OUT049",2156.58899603667
"9395","FDV35","OUT019",409.228099863334
"9396","FDF58","OUT017",1033.51555863666
"9397","NCE43","OUT049",3457.51506849334
"9398","FDA02","OUT035",2116.11985218333
"9399","DRL37","OUT010",113.214551723333
"9400","FDR24","OUT018",1268.07854094333
"9401","FDW59","OUT049",1262.31259088
"9402","FDS22","OUT049",608.14308489
"9403","FDW24","OUT017",785.012899276669
"9404","FDU24","OUT035",1634.89108613667
"9405","FDA21","OUT027",5309.06325599333
"9406","FDH58","OUT027",2857.53441418666
"9407","FDW36","OUT018",1675.64733404667
"9408","FDI45","OUT027",4624.88586658667
"9409","FDU01","OUT018",2869.00886687
"9410","FDF35","OUT027",2887.84007665333
"9411","FDU43","OUT019",440.430117773333
"9412","FDE24","OUT019",277.641751453333
"9413","FDK50","OUT049",2992.55472596666
"9414","FDG31","OUT045",892.235927896665
"9415","FDC60","OUT045",1879.13303607333
"9416","FDL36","OUT013",1449.61468121
"9417","FDP21","OUT013",3387.02562405333
"9418","FDW16","OUT045",1177.26009194333
"9419","FDX02","OUT017",3625.75924414
"9420","FDQ58","OUT027",3401.73615325001
"9421","FDT51","OUT046",1712.55151838
"9422","FDD59","OUT049",1460.48250132
"9423","NCM42","OUT018",1666.61850902
"9424","FDA57","OUT018",611.516815553336
"9425","FDZ48","OUT035",1754.58736731
"9426","FDE46","OUT045",1929.70095665
"9427","NCZ30","OUT019",453.15143631
"9428","FDB56","OUT017",3025.88528428333
"9429","FDA25","OUT027",2868.99605022001
"9430","FDD20","OUT013",2143.0633911
"9431","FDL25","OUT013",1209.68495142333
"9432","NCO18","OUT049",3171.65826606333
"9433","FDJ45","OUT017",590.547267006668
"9434","FDR12","OUT035",2916.85992396667
"9435","NCF19","OUT010",105.464861656667
"9436","FDK25","OUT046",3574.86916513667
"9437","NCR17","OUT046",2029.50436555333
"9438","FDC52","OUT046",2395.40680653333
"9439","NCA54","OUT017",3377.36595352667
"9440","FDR45","OUT010",540.63123121
"9441","NCM19","OUT049",2185.10003899
"9442","FDF39","OUT027",6088.39493935334
"9443","FDX23","OUT049",1196.67628470333
"9444","FDD58","OUT027",2695.69254914667
"9445","FDX28","OUT013",1856.40358948333
"9446","NCD31","OUT013",2806.50239772
"9447","FDU57","OUT018",2308.24598531666
"9448","FDI27","OUT046",735.747616400001
"9449","NCM42","OUT046",1685.69410069334
"9450","FDD32","OUT027",2061.04931485
"9451","FDI34","OUT013",3825.89011312667
"9452","NCM29","OUT049",2017.83521075667
"9453","FDG46","OUT018",2130.74467072667
"9454","DRC01","OUT010",142.696797136667
"9455","FDB15","OUT027",7458.73663181666
"9456","NCA17","OUT027",2872.76477783
"9457","FDF10","OUT046",3154.44918920667
"9458","FDR26","OUT027",4495.10845238999
"9459","FDI02","OUT049",1489.56208199
"9460","NCM54","OUT010",283.910813286666
"9461","FDF14","OUT013",2458.10932049333
"9462","FDJ33","OUT010",267.288916546667
"9463","FDM20","OUT035",5083.92400688665
"9464","FDC03","OUT027",6204.29506354191
"9465","NCX05","OUT046",2188.32012520667
"9466","NCM41","OUT027",3006.44675393333
"9467","NCU29","OUT010",501.101642123333
"9468","FDQ59","OUT017",1182.09730649
"9469","FDH46","OUT010",256.801112883333
"9470","FDH09","OUT013",699.30921465
"9471","NCD06","OUT045",768.891595363336
"9472","FDC15","OUT035",2217.64524182
"9473","DRD37","OUT027",1123.24940834
"9474","FDT28","OUT027",3284.44586244
"9475","FDR28","OUT027",3897.73883265333
"9476","FDT38","OUT017",1208.5621574
"9477","FDV34","OUT027",1821.51746714333
"9478","FDY52","OUT035",1004.93374114333
"9479","FDB34","OUT013",1488.92716401333
"9480","DRL23","OUT018",1580.67040921333
"9481","DRB24","OUT046",2350.23341948999
"9482","FDJ50","OUT046",1023.64492938
"9483","FDQ49","OUT035",1772.37556810333
"9484","FDP20","OUT035",1757.25343025
"9485","FDV19","OUT027",4653.20710105667
"9486","NCR54","OUT045",2899.79873238667
"9487","FDO09","OUT010",591.253148166667
"9488","FDS57","OUT018",1853.55655100667
"9489","FDN10","OUT049",1921.88337717667
"9490","FDV23","OUT049",1961.76235591
"9491","FDY28","OUT049",3633.84424218334
"9492","DRG51","OUT013",2342.08103139
"9493","FDD45","OUT019",219.83530876
"9494","NCL18","OUT027",5597.12130419
"9495","NCM29","OUT013",2299.40491589
"9496","FDF17","OUT027",5784.96854046333
"9497","FDE22","OUT017",2566.70187752
"9498","FDQ22","OUT017",518.153290570002
"9499","FDS01","OUT013",3282.76475073
"9500","FDW35","OUT027",1119.71859326333
"9501","FDJ33","OUT046",2041.2352733
"9502","NCF54","OUT035",3096.80565667666
"9503","FDE09","OUT013",1126.80100747333
"9504","NCE06","OUT045",2276.0419606
"9505","DRH49","OUT049",1102.66458122667
"9506","FDY43","OUT045",2702.03582548667
"9507","NCT05","OUT017",3873.28301105
"9508","FDZ34","OUT045",3873.69595130668
"9509","FDL38","OUT017",1772.30245216667
"9510","FDZ31","OUT017",2995.99656797
"9511","FDR14","OUT035",807.543138506666
"9512","NCN54","OUT049",1129.23012329
"9513","NCC42","OUT027",3868.38848221999
"9514","FDK08","OUT017",1326.73523243
"9515","FDP59","OUT013",1634.87936805666
"9516","FDV22","OUT035",3098.43156247
"9517","FDD33","OUT035",3630.49705474666
"9518","DRE60","OUT027",6321.65334204334
"9519","FDK52","OUT046",4249.24875271
"9520","FDA02","OUT017",1758.98077067333
"9521","FDM56","OUT049",1383.22728605333
"9522","FDE57","OUT035",2237.70803734667
"9523","FDM32","OUT045",1235.44818229333
"9524","NCQ30","OUT027",2747.47064999667
"9525","FDQ27","OUT027",2332.27598343334
"9526","FDT60","OUT027",3345.32993234334
"9527","FDU43","OUT049",3914.37231431333
"9528","NCO55","OUT035",1646.61118573
"9529","FDG02","OUT045",2493.99274465334
"9530","FDJ28","OUT013",3042.96981215334
"9531","FDP40","OUT045",1693.50866187333
"9532","FDJ38","OUT045",3231.87145369334
"9533","NCC54","OUT017",4335.27926746002
"9534","NCZ41","OUT046",1830.78482611667
"9535","FDK38","OUT019",310.653069766667
"9536","FDU52","OUT013",2300.58529051667
"9537","FDC40","OUT046",1144.22004436
"9538","NCR30","OUT017",1123.48593379
"9539","NCN18","OUT017",2100.67319231334
"9540","FDB50","OUT035",1526.34010832
"9541","FDG04","OUT013",3344.34287274667
"9542","FDR26","OUT035",2171.71733692666
"9543","NCT17","OUT018",2324.72066258
"9544","FDX35","OUT027",5352.25779666333
"9545","FDS12","OUT046",2461.55251629
"9546","NCZ29","OUT027",3743.07359252332
"9547","FDB38","OUT010",383.023033016667
"9548","FDP12","OUT013",626.711791926669
"9549","FDP22","OUT046",827.775602066666
"9550","FDS26","OUT018",4355.95967016333
"9551","FDR52","OUT046",2859.99571033667
"9552","DRJ13","OUT046",2878.60662909333
"9553","FDU48","OUT027",3423.68790105333
"9554","FDE29","OUT035",1225.2327907
"9555","NCT29","OUT049",1692.68583294334
"9556","DRK37","OUT018",3607.58137279999
"9557","FDK55","OUT046",1132.69134007333
"9558","FDR07","OUT046",1523.96331328666
"9559","FDO21","OUT027",6755.06955642669
"9560","FDK46","OUT049",4327.86421957
"9561","FDB12","OUT045",1676.46130783666
"9562","FDT31","OUT027",4872.81524995333
"9563","FDJ33","OUT045",2069.89619893
"9564","FDC26","OUT027",3191.17997702666
"9565","NCQ02","OUT045",3000.83654558667
"9566","FDP08","OUT010",540.06739848
"9567","FDB11","OUT027",4538.21598409666
"9568","FDV55","OUT013",2552.5170751
"9569","FDW20","OUT049",2426.79760093667
"9570","NCJ18","OUT019",355.097927353333
"9571","FDC41","OUT018",1214.48428195
"9572","FDE14","OUT027",2747.44018964667
"9573","FDG35","OUT013",2603.92106293
"9574","FDF45","OUT035",1216.82724324667
"9575","FDS19","OUT027",2163.41521040667
"9576","FDS58","OUT019",376.476155036666
"9577","FDA26","OUT017",4062.26864326
"9578","FDM32","OUT049",1067.61921062333
"9579","FDL45","OUT046",2173.53646897666
"9580","FDZ55","OUT049",2952.24496353667
"9581","FDY37","OUT049",2528.67974840667
"9582","FDO46","OUT046",2985.2451297
"9583","FDQ60","OUT046",2377.86455226
"9584","FDA19","OUT018",1748.60826137667
"9585","FDL15","OUT046",2375.80713039
"9586","FDM10","OUT018",3052.25171885667
"9587","NCL05","OUT017",662.729985103334
"9588","DRK49","OUT010",78.8897986533331
"9589","NCE18","OUT027",6278.56025819668
"9590","FDG40","OUT049",562.136449146666
"9591","DRI59","OUT045",3735.49702155334
"9592","FDK28","OUT035",5288.36506533333
"9593","NCD06","OUT019",108.472857283333
"9594","FDO11","OUT019",489.141332986665
"9595","FDK27","OUT046",1967.28545542333
"9596","FDT43","OUT027",1662.86348579333
"9597","FDD38","OUT018",1242.00393760667
"9598","FDA16","OUT049",3853.72391541666
"9599","FDL14","OUT027",4537.62924784667
"9600","NCM17","OUT049",711.510831900002
"9601","FDD20","OUT045",2013.28809636666
"9602","FDA40","OUT045",1155.38647577
"9603","FDL43","OUT045",1124.21805856667
"9604","FDV15","OUT045",2028.52522897667
"9605","FDE52","OUT046",1297.31832419
"9606","NCL17","OUT010",465.281690896667
"9607","NCJ31","OUT045",3523.30503021334
"9608","FDR60","OUT045",848.663157343332
"9609","NCA18","OUT035",1588.58242132
"9610","FDS21","OUT027",1529.69174552
"9611","FDW09","OUT035",1264.42922456333
"9612","FDL26","OUT035",2745.47652351334
"9613","FDS47","OUT018",1282.28191918333
"9614","FDC39","OUT046",3449.39711335
"9615","FDT51","OUT035",1682.69197520333
"9616","FDK40","OUT035",4108.90074262
"9617","NCG19","OUT045",2953.19419459667
